text,media,label
"--

Putri Ariani akan meramaikan ajang MotoGP Mandalika 2023 yang diadakan pada 13-15 Oktober. Ia dipercaya mengumandangkan lagu kebangsaan Indonesia Raya untuk membuka ajang balap internasional itu.

Kabar tersebut juga telah diumumkan Mandalika GP Series selaku penyelenggara melalui pengumuman resmi di media sosial.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Usai memukau para dewan juri di ajang pencarian bakat di Amerika Serikat, @arianinismaputri akan memberikan penampilan terbaiknya di Pertamina Grand Prix of Indonesia 2023!"" tulis @themandalikagp.series via Instagram, Rabu (4/10).

""Penyanyi yang memiliki suara merdu nan memukau ini didaulat untuk menyanyikan lagu kebangsaan ""Indonesia Raya"" pada gelaran #IndonesianGP,"" lanjut pengumuman resmi tersebut.

Menurut keterangan yang diterima CNNIndonesia.com, Putri Ariani bukan menjadi satu-satunya penampil yang mendapat kesempatan untuk unjuk gigi di panggung opening ceremony MotoGP Mandalika 2023.

[Gambas:Video CNN]







Penyelenggara juga akan menampilkan musik instrumen tradisional Gendang Beleq dari Lombok, pertunjukan seni dan permainan tradisional Tari Gandrung dari Desa Sade, hingga pertunjukan kombinasi baju tradisional dari 38 provinsi.

MotoGP Mandalika 2023 akan digelar pada 13-15 Oktober di Sirkuit Mandalika, Nusa Tenggara Barat (NTB). Promotor Mandalika Grand Prix Association (MGPA) mengatakan tiket MotoGP Mandalika 2023 sudah terjual hingga 60 persen.

Berdasarkan situs resmi MotoGP Mandalika, kelas royal merupakan kelas deluxe yang memiliki banderol Rp15 juta. Sedangkan kelas Primer sebagai yang tertinggi memiliki harga Rp20 juta.

Kategori regular dimulai dengan harga Rp650 ribu, premium grandstand Rp1 juta, premium weare93 Rp2,3 juta, sedangkan kelas festival yang paling ekonomis dimulai dengan harga Rp250 ribu.

Sementara itu, Putri Ariani secara mengejutkan diumumkan menjadi juara keempat America's Got Talent (AGT) 2023, meski penampilannya konsisten memukau dan viral di media sosial.

Meski tidak sekuat saat tampil di semifinal, aksi Putri di babak final pada Rabu (27/9) masih mendapatkan apresiasi luar biasa baik dari penonton maupun juri.

Namun pengumuman hasil voting dalam result show pada Kamis (28/9) hanya menempatkan Putri sebagai juara keempat.

Juara pertama AGT 2023 jatuh pada Adrian Stoica dan anjingnya, Hurricane; juara dua kepada Anna DeGuzman; juara ketiga kepada Murmuration; sementara juara lima ada The Ramadhani Brothers.

[Gambas:Instagram]





",CNN Indonesia,Entertainment
"--

Basis penggemar boy band BTS, ARMY, di Indonesia berhasil menggalang dana lebih dari Rp1 miliar dalam empat hari untuk Palestina.

Dana ini terkumpul melalui proyek hasil inisiasi BTS ARMY Indonesia Peduli Palestina via laman solusipeduli.org.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Kepada CNNIndonesia.com, basis fandom @army_indonesiaa menuturkan penggalangan dibuka mulai Rabu (18/10). Per Minggu (22/10) sore, dana yang terkumpul sudah mencapai Rp1.021.841.414 dari sekitar 20.289 donatur.

Army Indonesia bekerja sama dengan Human Initiative sebagai lembaga kemanusiaan yang akan menyalurkan donasi tersebut ke Palestina.

Sementara itu, Army dan beberapa basis penggemar K-Pop di Indonesia memang kerap membuka aksi kemanusiaan dengan menggalang dana untuk korban bencana dan orang yang membutuhkan lainnya.

Pada Oktober 2022 lalu, Army Indonesia juga menggalang dana Rp447 juta untuk Tragedi Kanjuruhan.

[Gambas:Instagram]

Palestina kembali menjadi sorotan setelah kelompok Hamas dan Israel kembali berperang sejak 7 Oktober lalu. Kondisi warga di Jalur Gaza Palestina pun semakin memburuk sejak peperangan kembali pecah.

Sebanyak 4.385 warga Palestina dilaporkan tewas di Jalur Gaza sejak 7 Oktober lalu. Jalur Gaza memang menjadi target sasaran Israel lantaran wilayah itu dikuasai Hamas.

Ribuan korban tewas itu termasuk 1.756 anak-anak dan 967 perempuan.",CNN Indonesia,Entertainment
"--

Vokalis band rock Fleetwood Mac Stevie Nicks menutup kans reunian dengan para personel tersisa setelah kibordis Christine McVie meninggal akhir tahun lalu.

Dalam wawancara bersama Vulture, Senin (2/10) Nicks menyoroti pentingnya peran mendiang McVie hingga tak ada lagi sosok yang dapat menggantikannya di band tersebut.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Ketika Christine meninggal, saya merasa bahwa Anda tidak bisa menggantikannya. Anda memang tidak bisa,"" kata Nicks, seperti diberitakan oleh NME, Selasa (3/10).

McVie meninggal November 2022 saat berusia 79 tahun setelah mengidap sakit. Belakangan, terungkap penyebab utama kematian McVie adalah stroke iskemik.

Mendiang juga didiagnosis menderita ""malignansi metastatik dengan sumber primer yang tidak diketahui,"" yang berarti sel-sel kanker telah terdeteksi dalam tubuhnya.

[Gambas:Video CNN]







Stevie Nicks mewakili Fleetwood Mac menyebut sang mendiang tersebut sebagai talenta yang ""benar-benar unik, istimewa, dan luar biasa berbakat"".

""Tanpa dia, bisa jadi apa? Anda tahu kan maksudnya? Dia sudah seperti belahan jiwa saya, belahan jiwa musik saya,"" ujar Nicks mengenang kedekatannya dengan McVie.

""Dia sahabat terbaik yang saya bahkan menghabiskan lebih banyak waktu bersamanya daripada sahabat saya lainnya di luar Fleetwood Mac,"" imbuh Nicks.

Sebagai salah satu sahabat terbaiknya, Nicks menggambarkan hubungan dekatnya dengan McVie sesuai lagu You're on Your Own, Kid milik Taylor Swift.

""Itu lah Christine dan saya. Kami seperti asyik sendiri dalam band. Kami selalu begitu. Kami saling melindungi,"" kata Nicks.

Ia mengaku belum dapat merelakan kepergian sahabatnya hingga dirinya tak sanggup lagi untuk bermusik bersama Fleetwood Mac ketimbang harus terngiang momen-momen bersama McVie.

""Siapa yang akan saya lihat ke sebelah kanan lalu tidak akan ada siapapun di belakang organ Hammond itu?"" ujar Nicks.

""Ketika dia meninggal, saya pikir kami benar-benar tidak bisa melanjutkan ini. Tidak ada alasan untuk melakukannya,"" imbuhnya.

Lanjut ke sebelah...",CNN Indonesia,Entertainment
"--

Seluruh member BTOB memutuskan hengkang dari Cube Entertainment setelah tak memperpanjang kontrak eksklusif. Boy group itu resmi keluar dari agensi setelah bekerja sama selama 11 tahun.

Kabar itu dikonfirmasi oleh Cube Entertainment melalui pernyataan resmi. Agensi mengungkapkan kedua pihak sepakat tidak memperbarui kontrak setelah berdiskusi.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Kami berdiskusi secara hati-hati dengan member BTOB dalam waktu yang lama sebelum berakhirnya kontrak kedua mereka dengan kami,"" tulis Cube Entertainment, seperti diberitakan TV Daily via Naver pada Senin (6/11).

""Selama percakapan itu, diputuskan bersama bahwa kami tidak akan memperbarui kontrak satu sama lain,"" lanjutnya.

Kesepakatan itu menandakan bahwa kerja sama Cube Entertainment dengan keenam member BTOB resmi berakhir.

Agensi lantas mengucapkan terima kasih kepada Eunkwang, Minhyuk, Changsub, Hyunsik, Peniel, dan Sungjae atas kerja sama selama lebih dari satu dekade.

Cube Entertainment juga memastikan akan terus memberi dukungan kepada BTOB di masa depan. Meski demikian, belum ada kepastian mengenai nasib BTOB usai berpisah dari agensi lamanya itu.

[Gambas:Video CNN]







""Sayangnya, hubungan antara Cube Entertainment dan BTOB telah berakhir, tapi kami dengan tulus akan mendukung perkembangan dan masa depan mereka,"" lanjut pernyataan agensi.

Pernyataan ini datang setelah sebelumnya kabar BTOB hengkang dari Cube Entertainment merebak. Seperti diberitakan Sports Chosun, Senin (6/11), kontrak eksklusif personel BTOB sudah habis pada pekan lalu.

Mereka kemudian disebut tak memperpanjang kontrak eksklusif karena tidak mencapai kesepakatan baru. Penyebab utama di balik batalnya perpanjangan kontrak itu bukan karena uang muka yang harus dibayar agensi kepada BTOB.

Permasalahan itu muncul dari klausul yang mewajibkan grup itu membayar hak merek dagang kepada Cube Entertainment jika ingin tetap memakai nama BTOB.

Laporan Sports Chosun menyebut bahwa anggota BTOB sudah melakukan negosiasi untuk memakai hak merek grup. Meski demikian, agensi justru menuntut jatah dari pendapatan grup sepanjang memakai nama BTOB.

Namun, media Korea itu tidak menyebut besaran atau persentase imbalan yang diminta agensi dari pendapatan BTOB dalam negosiasi kontrak itu.

Berbagai rumor lainnya juga bermunculan. Sebut saja rumor yang menyebut lima dari enam personel BTOB belum memperpanjang kontraknya hingga jaminan 6 miliar won dari agensi lain jika BTOB berkenan pindah dari Cube.

BTOB alias Born to Beat didirikan oleh Cube Entertainment pada 2012. Grup itu melakoni debut dengan merilis Extended Plays berjudul Born to Beat.

Mereka tercatat telah merilis empat album penuh dan 15 extended plays, termasuk album Be Together yang dirilis pada 2022 dan EP Wind and Wish pada Mei 2023 lalu.",CNN Indonesia,Entertainment
"--

TVXQ akan comeback dengan merilis album baru. Perilisan itu juga dalam rangka perayaan ulang tahun debut yang ke-20. Kabar itu diumumkan SM Entertainment selaku agensi yang menaungi TVXQ dalam keterangan resmi di media sosial.

Dalam pengumuman itu, agensi juga mengonfirmasi TVXQ akan mengadakan konser dan pameran spesial untuk merayakan hari jadi boy group tersebut.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Peringatan debut ke-20 TVXQ! akan merilis album penuh dalam lima tahun, konser dan pameran. sebuah comeback yang spektakuler,"" tulis akun resmi TVXQ via Twitter, Kamis (5/10).

Cuitan itu pun disertai teaser poster yang menampilkan sebuah sketsa berwarna hitam putih. Sketsa itu terlihat menyajikan berbagai hal, mulai dari denah, diagram, hingga kompas pada bagian pojok.

Poster itu juga menampilkan rasi bintang Cassiopeia, sebutan bagi fan TVXQ. Semua sketsa itu lalu dibingkai garis kotak dengan huruf T, V, X, dan Q yang tercantum di setiap sisi.

[Gambas:Video CNN]







Gambar-gambar dalam sketsa itu seolah menjadi suatu petunjuk untuk nama album sekaligus lagu-lagu yang akan dirilis dalam comeback mendatang.

Sebab, SM Entertainment maupun agensi belum merilis informasi mengenai nama album, daftar lagu, maupun konsep comeback terbaru TVXQ tersebut.

Album itu akan menjadi album Korea kesembilan yang dirilis TVXQ sejak debut pada 2003. Comeback itu juga berjarak sekitar lima tahun setelah TVXQ terakhir kali merilis musik lewat New Chapter #1: The Chance of Love (2018).

Comeback TVXQ menjadi bagian dari perayaan ulang tahun debut ke-20 yang jatuh pada 26 Desember 2023. Perayaan itu bertepatan dengan debut TVXQ lewat lagu hit Hug pada Desember 2003.

Selain album, mereka bersiap menggelar konser hingga pameran bertema perayaan dua dekade. Namun, saat ini belum ada informasi terkait jadwal pelaksanaan untuk dua ajang tersebut.

Tema perayaan dua dekade TVXQ mengusung nama 20&2 yang berarti hari jadi ke-20 dan 2 member, U-Know dan Changmin. Nama tersebut dipilih untuk menjadi pengingat kebersamaan TVXQ dan fan selama 20 tahun terakhir sekaligus menyambut perjalanan duo grup itu pada masa depan.





",CNN Indonesia,Entertainment
"--

Presale tiket konser Ed Sheeran di Stadion Utama Gelora Bung Karno Jakarta, Indonesia dinyatakan sold out pada Selasa (31/10) atau lebih dari 24 jam setelah dibuka pada Senin (30/10) pukul 10.00 WIB.

Berdasarkan pantauan CNNIndonesia.com petang ini, laman resmi penjualan tiket Ed Sheeran mengumumkan presale dengan pembayaran hanya melalui kartu UOB berakhir karena tiket ludes terjual.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Kami sangat bersyukur dengan respons yang luar biasa. Presale tiket untuk pemegang kartu UOB secara resmi ludes terjual,"" pernyataan resmi promotor.

Sebelumnya, penjualan tiket konser Ed Sheeran di Jakarta, Indonesia sempat tampak lengang setelah lebih dari lima jam dimulai. Tak ada antrean untuk masuk ke laman pembelian.

Calon pembeli pada Senin (30/10) petang juga bisa langsung membeli tanpa harus masuk waiting room. Seluruh kategori tiket, dari termurah hingga termahal, kala itu juga bisa dipesan dengan kuota maksimal, yakni enam tiket untuk satu email pembeli.

[Gambas:Video CNN]







Kini, tiket presale pun dinyatakan ludes terjual. Presale berlangsung satu hari lebih cepat dari yang direncanakan. Presale sebelumnya dijadwalkan berlangsung pada Senin (30/10) hingga Rabu (1/11) pukul 9.59 WIB.

Kini, presale resmi berakhir sehingga promotor bakal memulai general sale pada Kamis (2/11) pukul 10.00 WIB. Dalam general sale, penggemar bisa membeli tiket dengan kartu selain UOB, serta virtual account.

Pengumuman presale tiket konser Ed Sheeran di Jakarta, Indonesia sold out pada Selasa (31/10). (Tangkapan layar loket.com) Pengumuman presale tiket konser Ed Sheeran di Jakarta, Indonesia sold out pada Selasa (31/10). (Tangkapan layar loket.com)

Seluruh kategori merupakan numbered seating, sehingga semua penonton akan duduk di sepanjang konser Ed Sheeran.

Berdasarkan pengumuman awal promotor, tiket konser Ed Sheeran: +-=÷x Tour di Jakarta terbagi menjadi enam kategori, mulai dari yang termurah Rp900 ribu hingga termahal Rp5 juta.

Lanjut ke sebelah...",CNN Indonesia,Entertainment
"--

Vokalis grup musik Radja Ian Kasela buka suara soal kemungkinan damai dengan Anji mengenai konten dalam video Dunia MANJI yang sudah menjadi pihak yang dilaporkan ke polisi terkait polemik lagu Cinderella.

Ia mengaku tetap buka pintu untuk niatan baik Dunia MANJI selaku terlapor. Hal itu ia sampaikan ketika hadir ke Polda Metro Jaya, Senin (30/10) bersama gitaris Moldy dan manajer Rana Arinansyah.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Itu tergantung (kemungkinan damai),"" jelas Ian Kasela mewakili pihak Radja, seperti diberitakan detikcom, Selasa (31/10).

""Gue status sebagai korban, gue yang melaporkan. Kalau si terlapor ada niat baik, nanti teman-teman bisa lihat,"" lanjut Ian.

Dalam kesempatan tersebut, Ian juga menjelaskan maksud dan tujuannya menyambangi pihak kepolisian. Menurutnya, agenda saat itu hanya sebatas kunjungan. Ian juga memastikan kasus yang dilaporkan manajemen Radja tersebut masih berjalan.

[Gambas:Video CNN]







""Tadi silaturahmi saja,"" kata Ian Kasela.

""Soal laporan, masih diserahkan ke mereka. Saat ini, semuanya masih berjalan. Keberlanjutannya seperti apa, silakan ditanyakan ke penyidik,"" sambungnya.

Kisruh soal lagu Cinderella ini bermula usai Rival Achmad Albaikka alias Ipay menjadi bintang tamu dalam tayangan YouTube Dunia MANJI milik Anji pada awal Agustus 2023.

Dalam siniar yang diunggah pada 4 Agustus lalu, Ipay mengaku Cinderella sudah ia garap bersama band miliknya sejak 1996. Ipay juga menyebut Ian Kasela pernah meminta izin ""meminjam"" lagu itu pada awal 2000-an.

Mereka juga sempat membahas kontrak terkait lagu itu, tetapi Ipay menyebut kontrak tersebut tidak pernah ada. Di sisi lain, Radja kemudian merilis lagu itu dengan nama Ian Kasela sebagai pencipta lagu.

Lagu Cinderella juga sempat dirilis beberapa kali oleh Radja, seperti ketika pertama kali muncul dalam album Manusia Biasa (2003).

Cinderella lalu dirilis ulang pada album ketiga Radja berjudul Langkah Baru (2004). Nama pencipta lagu dalam edisi tersebut mencantumkan Ipay serta Ian Kasela.

Ipay mengaku akan membawa masalah ini ke ranah hukum. Selain itu, Ipay juga akan menggugat Radja dengan gugatan ganti rugi senilai Rp20 miliar dengan pertimbangan berbagai usaha monetisasi Radja atas lagu ini sejak 2004.

Namun, pihak Radja justru melaporkan kanal YouTube Dunia MANJI ke polisi atas tuduhan pencemaran nama baik. Mereka melapor setelah kanal YouTube tersebut menayangkan wawancara terkait polemik lagu Cinderella.

Laporan tersebut telah terdaftar dengan nomor LP/B 4764/VIII/2023/SPKT POLDA METRO JAYA atas nama pelapor Rana Arinansyah selaku manajer band Radja.",CNN Indonesia,Entertainment
"--

Minji NewJeans merilis cover lagu hit I Love You 3000 yang dipopulerkan penyanyi Indonesia Stephanie Poetri pada Kamis (5/10). Cover lagu itu ramai dibahas, termasuk Poetri yang meluncurkan single tersebut pada 2019.

Ia mengaku kaget hingga begitu heboh ketika mengetahui personel NewJeans itu membawakan cover lagu miliknya. Poetri yang mengaku fan NewJeans alias Bunnies itu bahkan mengunggah video reaksi khusus melalui media sosial.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Minji terdengar LUAR BIASA. Saya sangat kaget. Sebagai bagian komunitas Bunnies, ini adalah mimpi yang menjadi kenyataan,"" tulis akun @stephaniepoetri melalui Instagram, Kamis (5/10).

Video reaksi itu menampilkan wajah Stephanie Poetri dengan latar video cover Minji yang dirilis melalui kanal YouTube NewJeans.

Wajah solois yang akrab disapa Meni itu lalu muncul dengan ekspresi heboh. Ia tampak tak bisa menahan kegembiraan karena sang idola memilih lagunya untuk dibawakan ulang.

[Gambas:Video CNN]







Poetri bahkan menulis ucapan terima kasih melalui kolom komentar unggahan cover lagu I Love You 3000 versi Minji. Penyanyi solo besutan 88rising itu memuji cover Minji sebagai versi yang indah.

Ia juga mengaku telah lama menjadi penggemar sehingga cover tersebut merupakan mimpi yang menjadi nyata.

""Ini cover yang sangat indah, Minji. Aku merasa sangat tersanjung karena kamu memilih laguku dan kamu benar-benar menambahkan gaya yang luar biasa ke dalamnya!"" puji Poetri.

Lanjut ke sebelah...",CNN Indonesia,Entertainment
"--

Di penghujung Oktober 2023, terdapat sejumlah pilihan pertunjukan musik yang berisikan musisi-musisi menarik. Salah satunya, idol dari Korea Selatan Young K Day 6 yang akan menggelar konser di Indonesia pada akhir pekan ini.

Band pop punk lawas asal AS, MxPx akan mampir di tiga kota berbeda dalam tur tiga harinya di Indonesia. MxPx dijadwalkan bakal tampil di Bali, Serpong, dan Makassar.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

Di pusat kota Jakarta, Anda juga dapat menyaksikan suguhan pertunjukan musik dua harian yang berisikan belasan penampil prominen.

Band-band langganan festival Seringai, Swellow, Jason Ranti, Ali, Scaller, hingga White Shoes & the Couples Company akan hadir di festival musik Guinnes Brighter Together di kawasan Senayan, Jakarta, akhir pekan nanti.

Berikut lima rekomendasi konser dan gig akhir pekan ini.

[Gambas:Video CNN]







1. 14th Annual Rock in Celebes 2023

Rock in Celebes merupakan festival musik berskala besar yang digelar tahunan di Makassar sejak 2010. Memasuki tahun ke-14, Rock in Celebes 2023 akan digelar di Parking Lot Ambalat Trans Studio Makassar, Sulawesi Selatan, pada 28-29 Oktober 2023.

Di tahun ini, Rock in Celebes akan menghadirkan band pop punk legendaris MxPx sebagai salah satu headliner yang akan tampil pada Minggu (29/10).

Selain itu, Rock in Celebes juga telah menyiapkan 49 penampil lain yang tidak hanya berasal dari grup-grup cadas. Band-band seperti Grrrl Gang, The Jansen, The Upstairs, hingga Nadin Amizah juga bakal hadir untuk meramaikan Rock in Celebes tahun ini.

Rock in Celebes tahun ini juga akan menawarkan sejumlah program interaktif lain yang tersebar di seluruh area festival.

[Gambas:Instagram]







2. Young K DAY6 Solo Concert Letters with Notes

Young K DAY6 akan kembali manggung di Indonesia. Ia kini menggelar konser tunggal bertajuk Letters with notes di The Kasablanka Hall, Jakarta, pada Sabtu, 28 Oktober 2023.

Konser tersebut berlangsung sekitar dua bulan sejak Young K merilis album penuh pertamanya yang bertajuk serupa dengan nothing but sebagai title track.

nothing but merupakan lagu emotional rock ballad yang menceritakan kesedihan saat berusaha melepaskan cinta yang perlahan pudar. Lagu tersebut ditulis Young K dan dibuat bersama produser Hong Ji-sang.

Berdasarkan keterangan dari pihak penyelenggara Mecimapro, akses penukaran tiket telah dibuka sejak pukul 11.00-18.00 WIB sebelum pertunjukan dimulai tepat pukul 18.30 WIB.

[Gambas:Instagram]



Lanjut ke sebelah...",CNN Indonesia,Entertainment
"--

Tatjana Saphira membeberkan alasan mulai menjajaki dunia tarik suara selain menjadi aktris. Ia debut menjadi penyanyi lewat debut single yang berjudul Kemanakah Cinta.

Dalam wawancara bersama CNNIndonesia.com beberapa waktu lalu, Tatjana mengaku selalu ingin bernyanyi sejak dulu. Namun, ia merasa sulit untuk menemukan orang dan lingkungan yang tepat hingga dapat menentukan karya musik yang dia inginkan.

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Karena, dari dulu sebenarnya nyanyi itu adalah hal yang ingin banget aku lakukan,"" kata Tatjana Saphira kepada CNNIndonesia.com.

""Tapi, mungkin dulu belum ada keberaniannya. Terus dulu juga mungkin belum ketemu sama orang-orang yang tepat,"" imbuhnya.

Menurut Tatjana, dikelilingi orang-orang yang satu visi merupakan salah satu kunci utama untuk dapat berkarya dengan tepat, terutama yang memiliki gaya dan selera bermusik yang sama.

""Orang yang aku percaya untuk merealisasikan visi aku, yang selera musiknya juga nyambung sama aku,"" jelas Tatjana.

[Gambas:Video CNN]







Pada kuartal akhir tahun ini, Tatjana dijadwalkan untuk merilis debut EP yang rencananya bakal berjudul Memori.

Untuk itu, Tatjana merasa sangat beruntung dapat bertemu dengan Aradea Barandana sebagai produser, serta Adinda Dwimadasari yang bakal menulis lirik-lirik lagunya.

""Aku beruntung banget bisa dapat kesempatan dengan Dea Barandana dan Adinda Dwimadasari selaku produser dan juga penulis lagu-lagu yang ada di EP ini,"" kata Tatjana memuji dua kolaboratornya.

Menurutnya, kedua orang tersebut berjasa besar dalam membantu Tatjana dalam menuangkan keinginannya di bidang bermusik.

""I mean, Dea adalah musisi, produser, dan disjoki brilian. Menurutku, referensi musik dia cukup gila, in a good way,"" pujinya.

""Ketika dipadukan dengan bakat Adinda untuk menulis lirik yang sangat puitis dan cerita yang kuat, aku merasa senang sekali, klop banget,"" lanjut aktris 26 tahun itu.

""Kayaknya aku enggak bakal melakukan ini semua kalau enggak sama mereka,"" imbuh Tatjana.

Selain itu, Tatjana Saphira juga berencana untuk istirahat sejenak dari dunia akting. Sehingga, momen vakum tersebut dapat dimanfaatkan untuk melakukan hal yang belum sempat ia kerjakan.

""Mumpung aku juga lagi pingin vakum dari film, kayaknya ini adalah waktu yang tepat untuk melakukan manuver ke dunia musik,"" ujarnya

Sebelumnya, Tatjana resmi menjalani debut sebagai solois melalui single berjudul Kemanakah Cinta yang dirilis pada 25 Agustus 2023 lalu.

Lagu yang diproduseri Aradea Barandana dan ditulis oleh Adinda Dwimadasari ini juga sebagai pembuka serangkaian lagu Tatjana lainnya yang terangkum dalam debut EP nanti.",CNN Indonesia,Entertainment
"--

Taylor Swift menjadi sorotan dan mencapai kesuksesan karier tertinggi semenjak album debut rilis pada 2006.

Melalui tur rekap 10 era album bertajuk The Eras Tour, Swift menuai antusiasme fans tertinggi hingga jadi fenomena global dan golden era perempuan kelahiran 13 Desember 1989 tersebut.",CNN Indonesia,Entertainment
"--

Musisi Nadin Amizah merilis album penuh terbaru bertajuk Untuk Dunia, Cinta, dan Kotornya pada Jumat (13/10). Nadin menilai album ini sebagai penggambaran fase dirinya kala merasa pernah tidak dicintai.

""Setelah menulis beberapa lagu usai konser Selamat Ulang Tahun di akhir 2022, ada yang kurang lengkap,"" kata Nadin dalam keterangan pers yang diterima oleh CNNIndonesia.com pada Jumat (13/10).

ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT

""Karena saat menceritakannya ada yang terlewat, yaitu tahap aku pernah merasa enggak dicintai,"" sambungnya.

Sebelum resmi merilis album Untuk Dunia, Cinta, dan Kotornya secara penuh, Nadin lebih dahulu melepas beberapa single bertajuk Rayuan Perempuan Gila, Semua Aku Dirayakan, dan Tawa yang juga masuk di dalam album ini.

Nomor pertama Rayuan Perempuan Gila pun menjadi begitu populer di dunia maya serta sukses mendapatkan nominasi AMI Awards 2023.

Namun baginya, meski single-single tersebut diterima secara luas, ia justru tidak ingin album penuhnya kali ini hanya diukur dari statistik pemutaran lagu dan indikator berdasarkan angka lainnya.

[Gambas:Video CNN]







""Kita tahu sendiri keviralan adalah sesuatu yang berumur pendek, dan aku tak mau punya karya yang berumur pendek,"" kata Nadin. ""Harapan aku justru adalah album ini enggak perlu viral. Bukan itu yang aku kejar,""

""Aku ingin karya ini nyawanya sepanjang minimal atau bahkan bisa lebih dari album Selamat Ulang Tahun. Biar jadi sesuatu yang lekat, bukan cuma diterima tapi lekat banget sama pendengarnya,"" katanya.

Selain berbicara soal perasaan tidak dicintai, Nadin juga menuliskan Untuk Dunia, Cinta, dan Kotornya sebagai ""sarana untuk meluruskan persepsi yang terbangun dari luar terhadap dirinya.""

Ia merasa, persepsi publik dan penggemarnya hanya menilai dirinya berdasarkan persona 'sempurna' dengan julukan 'ibu peri' yang elegan dan hanya memiliki satu warna.

Melalui album penuhnya ini, Nadin ingin melepaskan seluruh pelabelan tersebut lewat pameran karya-karya dengan spektrum yang lebih luas.

""Ini adalah langkah aku untuk bisa dilihat sebagai sesuatu yang lebih multi-dimensional dibanding aku yang sebelumnya. Kita akan melihat bahwa bagi Nadin, dunianya adalah Nadin, cintanya adalah Nadin. Tapi kotornya juga Nadin Amizah,"" imbuhnya.

[Gambas:Youtube]







Berisikan 11 nomor terbaru, Nadin juga turut mengajak lima produser berbeda untuk terlibat dalam pengerjaan album ini seperti Lafa Pratomo, Gusti Irwan Wibowo, Rifan Kalbuadi, Will Mara, dan Rayhan Rizki Ramadhan.

Bersamaan dengan perilisan album penuhnya, Nadin juga merilis video klip terbaru untuk lagu Berpayung Tuhan pada Jumat (13/10) yang kini didapuk sebagai single utama album ini.

Untuk Dunia, Cinta, dan Kotornya merupakan album penuh kedua yang ditelurkan oleh Nadin Amizah. Sebelumnya, Nadin menjalani kesuksesan besar lewat debut album penuhnya berjudul Selamat Ulang Tahun (2020).

Sebelum merilis single dan album secara mandiri, Nadin Amizah lebih dahulu berkolaborasi dengan DJ Dipha Barus dalam lagu All Good (2017). Sejak itu namanya dikenal dan ia mulai merilis sejumlah nomor-nomor terbaru.",CNN Indonesia,Entertainment
